ID,Ticker,DateKey,AccountsPayable,AccountsReceivable,Addlincomeexpenseitems,AfterTaxROE,CapitalExpenditures,CapitalSurplus,CashRatio,CashandCashEquivalents,ChangesinInventories,CommonStocks,CostofRevenue,CurrentRatio,DeferredAssetCharges,DeferredLiabilityCharges,Depreciation,EarningsBeforeInterestandTax,EarningsBeforeTax,EffectofExchangeRate,EquityEarningsLossUnconsolidatedSubsidiary,FixedAssets,Goodwill,GrossMargin,GrossProfit,IncomeTax,IntangibleAssets,InterestExpense,Inventory,Investments,Liabilities,LongTermDebt,LongTermInvestments,MinorityInterest,MiscStocks,NetBorrowings,NetCashFlow,NetCashFlowOperating,NetCashFlowsFinancing,NetCashFlowsInvesting,NetIncome,NetIncomeAdjustments,NetIncomeApplicabletoCommonShareholders,NetIncomeContOperations,NetReceivables,NonRecurringItems,OperatingIncome,OperatingMargin,OtherAssets,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquity,OtherFinancingActivities,OtherInvestingActivities,OtherLiabilities,OtherOperatingActivities,OtherOperatingItems,PreTaxMargin,PreTaxROE,ProfitMargin,QuickRatio,ResearchandDevelopment,RetainedEarnings,SaleandPurchaseofStock,SalesGeneralandAdmin.,ShortTermDebtCurrentPortionofLongTermDebt,ShortTermInvestments,TotalAssets,TotalCurrentAssets,TotalCurrentLiabilities,TotalEquity,TotalLiabilities,TotalLiabilitiesEquity,TotalRevenue,TreasuryStock,ForYear,EarningsPerShare,EstimatedSharesOutstanding,Fund_ID,Broker_ID
1109,MSFT,30-06-2015,12385000000.0,1456000000,346000000,15,-5944000000,0.0,194.0,5595000000.0,-272000000,68465000000.0,33038000000.0,247.0,0,3390000000,5957000000,18507000000,18507000000,-73000000,0,14731000000.0,16939000000.0,65,60542000000.0,6314000000,4835000000.0,0,2902000000,-12868000000.0,-79000000,27808000000.0,12053000000.0,0,0,13661000000,-3074000000,29668000000.0,-9668000000.0,-23001000000.0,12193000000,10005000000,12193000000,12193000000,17908000000,10011000000,18161000000,19,3117000000.0,5461000000,29778000000.0,2522000000,362000000,-4189000000,13544000000.0,408000000,0,20,23,13,241.0,12046000000,9096000000.0,-13809000000,20324000000,7484000000.0,90931000000.0,174000000000.0,123000000000.0,49647000000,80083000000.0,94389000000.0,174000000000.0,93580000000.0,0.0,2015.0,1.49,8183221477.0,73,23
1110,MSFT,30-06-2016,13036000000.0,-530000000,-431000000,23,-8343000000,0.0,191.0,6510000000.0,600000000,68178000000.0,32780000000.0,235.0,0,7917000000,6622000000,19751000000,19751000000,-67000000,0,18356000000.0,17872000000.0,62,52540000000.0,2953000000,3733000000.0,0,2251000000,-14417000000.0,-938000000,40783000000.0,10431000000.0,0,0,18283000000,915000000,33325000000.0,-8393000000.0,-23950000000.0,16798000000,11981000000,16798000000,16798000000,18277000000,1110000000,20182000000,24,3642000000.0,5892000000,33417000000.0,1537000000,-369000000,-1190000000,13640000000.0,-1208000000,0,23,27,20,231.0,11988000000,2282000000.0,-15301000000,19260000000,12904000000.0,107000000000.0,194000000000.0,140000000000.0,59357000000,71997000000.0,122000000000.0,194000000000.0,85320000000.0,0.0,2016.0,2.12,7923584906.0,58,8
1111,MTB,31-12-2012,1512717000.0,0,0,10,-91519000,3025520000.0,,8679887000.0,0,64088000.0,116586000.0,,0,0,204561000,1779109000,1552526000,0,-21511000,594652000.0,3524625000.0,0,0.0,523028000,115763000.0,226583000,0,-4001797000.0,-13898000,0.0,72208424000.0,0,0,-1787745000,534218000,499981000.0,4095095000.0,-4060858000.0,1029498000,-532059000,1029498000,1007987000,4448779000,0,0,0,0.0,0,65611253000.0,-236791000,6294007000,32458000,0.0,-200704000,264631000,34,15,22,,0,6477276000.0,0,2448629000,1074482000.0,0.0,83008803000.0,0.0,0,10202593000.0,72806210000.0,83008803000.0,4608955000.0,0.0,2012.0,7.57,135997093.8,32,32
1112,MTB,31-12-2013,1368922000.0,0,0,10,-129563000,3232014000.0,,12496700000.0,0,65258000.0,83692000.0,,0,0,203735000,1965981000,1765568000,0,-16126000,633520000.0,3524625000.0,0,0.0,627088000,68851000.0,200413000,0,-2169721000.0,-10523000,0.0,72329111000.0,0,0,-275479000,-313681000,932324000.0,957573000.0,-2203578000.0,1138480000,-470891000,1138480000,1122354000,5282212000,0,0,0,0.0,0,67118612000.0,-61244000,1651851000,95706000,0.0,71523000,231912000,37,16,24,,0,7188004000.0,0,2540954000,260455000.0,0.0,85162391000.0,0.0,0,11305532000.0,73856859000.0,85162391000.0,4822539000.0,0.0,2013.0,8.26,137830508.5,20,20
1113,MTB,31-12-2014,1567951000.0,0,0,9,-73161000,3409506000.0,,21145941000.0,0,66157000.0,63083000.0,,0,0,198730000,1859593000,1642245000,0,-16672000,612984000.0,3524625000.0,0,0.0,575999000,35027000.0,217348000,0,-11656741000.0,15163000,0.0,79051111000.0,0,0,3851424000,-299577000,1099041000.0,10311753000.0,-11710371000.0,1066246000,-133999000,1066246000,1049574000,5617564000,0,0,0,0.0,0,73582053000.0,-178386000,6555262000,19531000,0.0,-68722000,157824000,35,13,23,,0,7807119000.0,346500000,2655650000,192676000.0,0.0,96685535000.0,0.0,0,12335896000.0,84349639000.0,96685535000.0,4736150000.0,0.0,2014.0,7.47,142737081.7,2,2
1114,MTB,31-12-2015,1870714000.0,0,0,7,-81936000,6680768000.0,,24892612000.0,0,79782000.0,73814000.0,,0,0,175349000,1929135000,1674692000,0,-14267000,666682000.0,4593112000.0,0,0.0,595025000,140268000.0,254443000,0,9717938000.0,-46338000,0.0,102000000000.0,0,0,-9579879000,-5317000,1742408000.0,-9462007000.0,7714282000.0,1079667000,499539000,1079667000,1065400000,5961703000,0,0,0,0.0,0,91957841000.0,-249263000,574159000,-1921720000,0.0,-289139000,196424000,34,10,22,,0,8430502000.0,0,2796508000,2132182000.0,0.0,123000000000.0,0.0,0,16173289000.0,107000000000.0,123000000000.0,4995881000.0,0.0,2015.0,7.22,149538365.7,53,3
1115,MTD,31-12-2013,464038000.0,-28995000,-3103000,33,-82349000,653250000.0,20.0,111874000.0,-8484000,448000.0,1097041000.0,162.0,24121000,64449000,59304000,425420000,402709000,159000,0,514438000.0,455842000.0,54,1281931000.0,96615000,114418000.0,22711000,210414000,-1224000.0,-3703000,395960000.0,0.0,0,0,25014000,10172000,345928000.0,-249892000.0,-86023000.0,306094000,20106000,306094000,306094000,524637000,19830000,428523000,18,130013000.0,67062000,83083000.0,-35036000,0,-2450000,193170000.0,1606000,24539000,17,43,13,125.0,116346000,2037420000.0,-275231000,692693000,17067000.0,0.0,2152819000.0,913987000.0,564188000,935052000.0,1217767000.0,2152819000.0,2378972000.0,-1721030000.0,2013.0,10.22,29950489.24,14,14
1116,MTD,31-12-2014,480507000.0,7492000,-2230000,47,-89388000,670418000.0,13.0,85263000.0,-9302000,448000.0,1127233000.0,125.0,30273000,56727000,62802000,469541000,445004000,-2971000,0,511462000.0,444085000.0,55,1358750000.0,106763000,112784000.0,24537000,204531000,123000.0,-10340000,335790000.0,0.0,0,0,42965000,-26611000,418912000.0,-348231000.0,-94321000.0,338241000,25627000,338241000,338241000,497989000,5915000,471771000,19,61076000.0,61647000,82219000.0,-212949000,-859000,-5056000,218108000.0,4392000,29185000,18,62,14,95.0,123297000,2357334000.0,-392953000,728582000,116164000.0,0.0,2009110000.0,849430000.0,678890000,719595000.0,1289515000.0,2009110000.0,2485983000.0,-2095656000.0,2014.0,11.71,28884799.32,60,10
1117,MTD,31-12-2015,454895000.0,1625000,867000,61,-82506000,697570000.0,18.0,98887000.0,-18785000,448000.0,1043454000.0,142.0,33051000,50976000,64038000,490875000,463424000,-5461000,0,517229000.0,446284000.0,56,1351993000.0,110604000,115252000.0,27451000,214383000,-5415000.0,23703000,575138000.0,0.0,0,0,147387000,13624000,426868000.0,-307032000.0,-100751000.0,352820000,8586000,352820000,352820000,411420000,11148000,490008000,20,52187000.0,70642000,88829000.0,-266649000,-572000,-12830000,194552000.0,-5119000,30951000,19,80,15,104.0,119076000,2692317000.0,-465410000,700810000,14488000.0,0.0,1959335000.0,795332000.0,558212000,580457000.0,1378878000.0,1959335000.0,2395447000.0,-2543229000.0,2015.0,12.75,27672156.86,13,13
1119,MU,29-08-2013,2115000000.0,-409000000,1280000000,13,-1442000000,9187000000.0,89.0,3436000000.0,83000000,104000000.0,7226000000.0,216.0,861000000,0,1926000000,1516000000,1285000000,0,-83000000,7626000000.0,0.0,20,1847000000.0,8000000,386000000.0,231000000,2649000000,-499000000.0,13000000,4452000000.0,895000000.0,864000000,0,378000000,421000000,1811000000.0,520000000.0,-1910000000.0,1190000000,-999000000,1190000000,1190000000,2329000000,126000000,236000000,3,439000000.0,276000000,425000000.0,63000000,-14000000,31000000,535000000.0,3000000,0,14,14,13,152.0,931000000,-212000000.0,156000000,554000000,1585000000.0,221000000.0,19118000000.0,8911000000.0,4125000000,9142000000.0,9976000000.0,19118000000.0,9073000000.0,0.0,2013.0,1.16,1025862069.0,50,50
1120,MU,28-08-2014,2864000000.0,-518000000,-2000000,28,-3107000000,7868000000.0,95.0,4150000000.0,194000000,107000000.0,10921000000.0,214.0,816000000,0,2270000000,3085000000,2733000000,-28000000,474000000,8682000000.0,0.0,33,5437000000.0,128000000,468000000.0,352000000,2455000000,-514000000.0,914000000,4893000000.0,1790000000.0,802000000,68000000,-1631000000,1270000000,5699000000.0,-1499000000.0,-2902000000.0,3045000000,-353000000,3045000000,3045000000,2906000000,40000000,3087000000,19,415000000.0,350000000,309000000.0,56000000,-141000000,719000000,1102000000.0,113000000,0,17,25,19,163.0,1371000000,2729000000.0,273000000,939000000,1618000000.0,384000000.0,22416000000.0,10245000000.0,4791000000,10760000000.0,11656000000.0,22416000000.0,16358000000.0,0.0,2014.0,2.87,1060975610.0,87,37
1121,MU,03-09-2015,2611000000.0,393000000,-18000000,24,-4021000000,7474000000.0,90.0,2287000000.0,116000000,108000000.0,10977000000.0,220.0,597000000,0,2805000000,2980000000,2609000000,-121000000,447000000,10554000000.0,0.0,32,5215000000.0,157000000,449000000.0,371000000,2340000000,-2220000000.0,-707000000,6252000000.0,3492000000.0,937000000,49000000,-117000000,-1863000000,5208000000.0,-718000000.0,-6232000000.0,2899000000,-170000000,2899000000,2899000000,2507000000,3000000,2998000000,19,455000000.0,228000000,205000000.0,13000000,68000000,9000000,698000000.0,-128000000,0,16,21,18,160.0,1540000000,5588000000.0,-669000000,674000000,1089000000.0,1234000000.0,24143000000.0,8596000000.0,3905000000,12302000000.0,11841000000.0,24143000000.0,16192000000.0,-881000000.0,2015.0,2.71,1069741697.0,81,31
1122,MU,01-09-2016,3879000000.0,465000000,-12000000,2,-5817000000,7736000000.0,91.0,4140000000.0,-549000000,109000000.0,9894000000.0,196.0,657000000,0,3106000000,156000000,-281000000,8000000,25000000,14686000000.0,0.0,20,2505000000.0,19000000,464000000.0,437000000,2889000000,2847000000.0,209000000,9154000000.0,1778000000.0,848000000,0,1329000000,1853000000,3168000000.0,1745000000.0,-3068000000.0,-276000000,-13000000,-276000000,-276000000,2068000000,67000000,168000000,1,460000000.0,140000000,200000000.0,-35000000,571000000,-98000000,623000000.0,225000000,0,2,2,2,137.0,1617000000,5299000000.0,-155000000,653000000,756000000.0,258000000.0,27540000000.0,9495000000.0,4835000000,12080000000.0,15460000000.0,27540000000.0,12399000000.0,-1029000000.0,2016.0,-0.27,1022222222.0,30,30
1123,MUR,31-12-2012,3361564000.0,0,11039000,11,-3541724000,873934000.0,31.0,947316000.0,0,194616000.0,1079136000.0,121.0,151183000,2060876000,1428271000,1382942000,1368010000,8875000,0,13219774000.0,43103000.0,77,3529427000.0,561516000,0.0,14932000,752310000,416490000.0,0,2245201000.0,0.0,0,0,1645467000,433443000,2911380000.0,685709000.0,-3124882000.0,970876000,680413000,970876000,806494000,1942404000,580924000,1371903000,30,0.0,350950000,47471000.0,408901000,-7653000,352000,865450000.0,-215819000,1291456000,30,15,21,98.0,0,7717389000.0,-237676000,285144000,46000.0,115603000.0,17522643000.0,4108583000.0,3409081000,8942035000.0,8580608000.0,17522643000.0,4608563000.0,-252805000.0,2012.0,5.01,193787624.8,85,35
1124,MUR,31-12-2013,2558642000.0,0,77403000,13,-3590344000,902633000.0,35.0,750155000.0,0,194920000.0,1252812000.0,109.0,98123000,1805128000,1677745000,1544587000,1472687000,3238000,0,13862459000.0,40259000.0,76,4059874000.0,584550000,0.0,71900000,294195000,-259239000.0,0,2936563000.0,0.0,0,0,350000000,-197161000,3210695000.0,193595000.0,-3847642000.0,1123473000,207322000,1123473000,888137000,1061863000,523802000,1467184000,28,0.0,1027588000,639140000.0,172119000,575294000,1941000,948032000.0,445108000,1602390000,28,17,21,100.0,0,8058792000.0,-496591000,466498000,26249000.0,374842000.0,17509484000.0,3508643000.0,3224031000,8595730000.0,8913754000.0,17509484000.0,5312686000.0,-732734000.0,2013.0,5.98,187871739.1,29,29
1125,MUR,31-12-2014,2530951000.0,0,162202000,11,-3679464000,906741000.0,53.0,1193308000.0,0,195040000.0,1089888000.0,104.0,62582000,1634912000,2039808000,1368089000,1252270000,-3726000,0,13382007000.0,0.0,79,4199045000.0,227297000,0.0,115819000,242733000,-86471000.0,0,2517669000.0,0.0,0,0,74735000,443153000,3048639000.0,-544710000.0,-2317818000.0,905611000,130844000,905611000,1024973000,928384000,564914000,1205887000,23,0.0,453411000,151548000.0,-170255000,-8284000,1448117000,849836000.0,233144000,1957025000,24,15,17,96.0,0,8728032000.0,-374790000,471219000,465388000.0,461313000.0,16723738000.0,3279149000.0,3147887000,8573434000.0,8150304000.0,16723738000.0,5288933000.0,-1086124000.0,2014.0,5.06,178974505.9,94,44
1126,MUR,31-12-2015,1648451000.0,0,167330000,43,-2549736000,910074000.0,27.0,283183000.0,0,195056000.0,832306000.0,86.0,227031000,678387000,1751097000,-3164887000,-3282262000,10294000,0,9818365000.0,0.0,70,1954810000.0,-1026490000,0.0,117375000,166788000,217352000.0,0,3040594000.0,0.0,0,0,139566000,-910125000,1183369000.0,-364561000.0,-1922121000.0,-2270833000,1672877000,-2270833000,-2255772000,573855000,3246081000,-3332217000,120,0.0,251302000,7297000.0,-704542000,-9129000,410263000,793474000.0,213122000,1668489000,118,62,81,77.0,0,6212201000.0,-250000000,372457000,18881000.0,173288000.0,11493812000.0,1448416000.0,1674629000,5306728000.0,6187084000.0,11493812000.0,2787116000.0,-1306061000.0,2015.0,-13.03,174277283.2,49,49
1127,MYL,31-12-2014,1066300000.0,-939100000,-44900000,29,-325300000,4212800000.0,4.0,225500000.0,-147500000,273300000.0,4191600000.0,121.0,397400000,203900000,566600000,1307700000,974500000,-12900000,0,1785700000.0,4049300000.0,46,3528000000.0,41400000,2347100000.0,333200000,1651400000,300000.0,78200000,5699900000.0,0.0,20100000,0,-168600000,-65800000,1014800000.0,-267400000.0,-800300000.0,929400000,696600000,929400000,929400000,2268500000,47900000,1352600000,18,799800000.0,2295800000,1434100000.0,-987000000,-146800000,-475300000,1336700000.0,-173100000,0,13,30,12,90.0,581800000,3614500000.0,53800000,1545700000,2803600000.0,0.0,15820500000.0,6441200000.0,5304000000,3255900000.0,12564600000.0,15820500000.0,7719600000.0,-3857700000.0,2014.0,2.49,373253012.0,89,39
1128,MYL,31-12-2015,1202000000.0,-265300000,-206100000,9,-362900000,7128600000.0,30.0,1236000000.0,-320400000,5500000.0,5213200000.0,157.0,457600000,718100000,1032100000,1254800000,915400000,-33100000,0,1983900000.0,5380100000.0,45,4216100000.0,67700000,7221900000.0,339400000,1951000000,-29000000.0,-32400000,6295600000.0,0.0,1400000,0,696700000,1010500000,2008500000.0,604800000.0,-1569700000.0,847600000,791000000,847600000,847600000,2689100000,-97400000,1460900000,15,751500000.0,596600000,1841900000.0,-1764300000,20000000,-1177800000,1366000000.0,-44200000,0,10,9,9,110.0,671900000,4462100000.0,18500000,2180700000,1078300000.0,0.0,22267700000.0,6472700000.0,4122200000,9764400000.0,12503300000.0,22267700000.0,9429300000.0,-67500000.0,,,,32,32
1131,NAVI,31-12-2015,0.0,175000000,0,25,0,2967000000.0,,2095000000.0,0,4000000.0,0.0,,0,0,12000000,3674000000,1600000000,0,0,0.0,0.0,0,0.0,604000000,705000000.0,0,0,10677000000.0,-181000000,0.0,127000000000.0,24000000,0,-11015000000,151000000,1910000000.0,-12445000000.0,10686000000.0,997000000,-204000000,997000000,996000000,0,32000000,0,0,4682000000.0,0,0.0,-51000000,-245000000,9000000,2710000000.0,1111000000,573000000,31,40,19,,0,2480000000.0,-945000000,918000000,2570000000.0,0.0,134000000000.0,0.0,0,3975000000.0,130000000000.0,134000000000.0,5197000000.0,-1425000000.0,2015.0,2.66,374812030.1,95,45
1132,NBL,31-12-2013,1354000000.0,-239000000,-154000000,11,-3947000000,3463000000.0,48.0,1117000000.0,0,4000000.0,844000000.0,111.0,0,2441000000,1570000000,1502000000,1344000000,0,206000000,15725000000.0,627000000.0,83,4171000000.0,437000000,0.0,158000000,0,279000000.0,-114000000,4566000000.0,0.0,0,0,609000000,-270000000,2937000000.0,468000000.0,-3675000000.0,978000000,682000000,978000000,907000000,947000000,501000000,1656000000,33,679000000.0,547000000,988000000.0,-117000000,20000000,-7000000,1109000000.0,62000000,1568000000,27,15,20,111.0,0,6493000000.0,37000000,446000000,0.0,0.0,19642000000.0,2611000000.0,2342000000,9184000000.0,10458000000.0,19642000000.0,5015000000.0,-659000000.0,2013.0,2.72,359558823.5,66,16
1133,NBL,31-12-2014,1578000000.0,29000000,1002000000,12,-4871000000,3624000000.0,47.0,1183000000.0,0,4000000.0,945000000.0,122.0,0,2516000000,1759000000,1920000000,1710000000,0,170000000,18143000000.0,620000000.0,82,4170000000.0,496000000,0.0,210000000,0,406000000.0,381000000,6068000000.0,0.0,0,0,1223000000,66000000,3506000000.0,1025000000.0,-4465000000.0,1214000000,92000000,1214000000,1384000000,857000000,998000000,918000000,18,680000000.0,1035000000,944000000.0,-90000000,51000000,0,1087000000.0,2000000,1759000000,33,17,24,122.0,0,7458000000.0,0,495000000,0.0,0.0,22518000000.0,3075000000.0,2522000000,10325000000.0,12193000000.0,22518000000.0,5115000000.0,-671000000.0,2014.0,3.36,361309523.8,100,50
1134,NBL,31-12-2015,1128000000.0,453000000,516000000,24,-2979000000,6360000000.0,57.0,1028000000.0,0,5000000.0,979000000.0,126.0,0,2826000000,2131000000,-1956000000,-2219000000,0,90000000,21300000000.0,0.0,69,2204000000.0,222000000,0.0,263000000,0,108000000.0,-528000000,7976000000.0,0.0,0,0,-149000000,-155000000,2062000000.0,654000000.0,-2871000000.0,-2441000000,1492000000,-2441000000,-2351000000,450000000,1800000000,-2472000000,78,620000000.0,798000000,677000000.0,-33000000,-18000000,0,1219000000.0,-54000000,2131000000,70,21,77,126.0,0,4726000000.0,1112000000,745000000,0.0,0.0,24196000000.0,2276000000.0,1805000000,10370000000.0,13826000000.0,24196000000.0,3183000000.0,-688000000.0,2015.0,-6.07,402141680.4,65,15
1136,NDAQ,31-12-2012,516000000.0,-30000000,-44000000,7,-87000000,3771000000.0,,582000000.0,0,2000000.0,1446000000.0,,327000000,748000000,104000000,645000000,548000000,10000000,-1000000,211000000.0,5335000000.0,52,1577000000.0,199000000,1650000000.0,97000000,0,71000000.0,-47000000,1840000000.0,223000000.0,1000000,0,-145000000,-9000000,588000000.0,-479000000.0,-128000000.0,352000000,141000000,352000000,351000000,333000000,82000000,593000000,20,446000000.0,0,328000000.0,-185000000,3000000,-112000000,610000000.0,71000000,104000000,18,11,12,,0,2678000000.0,-272000000,832000000,0.0,0.0,9132000000.0,0.0,0,5208000000.0,3924000000.0,9132000000.0,3023000000.0,-1058000000.0,2012.0,2.09,168421052.6,79,29
1137,NDAQ,31-12-2013,509000000.0,-55000000,25000000,6,-115000000,4278000000.0,,482000000.0,0,2000000.0,1316000000.0,,416000000,746000000,122000000,711000000,600000000,-4000000,-2000000,268000000.0,6186000000.0,58,1784000000.0,216000000,2386000000.0,111000000,0,20000000.0,60000000,2589000000.0,189000000.0,0,0,606000000,-99000000,574000000.0,547000000.0,-1216000000.0,385000000,55000000,385000000,383000000,393000000,105000000,577000000,19,2257000000.0,0,2102000000.0,-67000000,15000000,-1121000000,588000000.0,8000000,122000000,19,10,12,,0,2976000000.0,13000000,1054000000,0.0,0.0,12577000000.0,0.0,0,6184000000.0,6393000000.0,12577000000.0,3100000000.0,-1005000000.0,2013.0,2.3,167391304.3,78,28
1138,NDAQ,31-12-2014,456000000.0,-16000000,-43000000,7,-140000000,3222000000.0,,476000000.0,0,2000000.0,1433000000.0,,552000000,663000000,137000000,711000000,594000000,-18000000,0,292000000.0,5538000000.0,58,1950000000.0,181000000,2077000000.0,117000000,0,-5000000.0,70000000,2297000000.0,174000000.0,1000000,0,-235000000,29000000,687000000.0,-485000000.0,-155000000.0,414000000,138000000,414000000,414000000,389000000,108000000,637000000,19,2573000000.0,0,2310000000.0,-682000000,17000000,0,667000000.0,-55000000,137000000,18,10,12,,0,3292000000.0,-169000000,1095000000,0.0,0.0,12071000000.0,0.0,0,5793000000.0,6278000000.0,12071000000.0,3383000000.0,-41000000.0,2014.0,2.45,168979591.8,10,10
1139,NDAQ,31-12-2015,427000000.0,55000000,4000000,8,-133000000,3011000000.0,,357000000.0,0,2000000.0,1313000000.0,,643000000,626000000,138000000,741000000,630000000,-8000000,17000000,323000000.0,5395000000.0,60,1979000000.0,203000000,1959000000.0,111000000,0,-66000000.0,-20000000,2364000000.0,201000000.0,0,0,137000000,-126000000,685000000.0,-362000000.0,-441000000.0,428000000,135000000,428000000,445000000,316000000,209000000,609000000,18,2667000000.0,0,2366000000.0,-864000000,32000000,-226000000,607000000.0,-50000000,138000000,19,11,13,,0,3571000000.0,-382000000,1050000000,0.0,0.0,11861000000.0,0.0,0,5609000000.0,6252000000.0,11861000000.0,3292000000.0,-111000000.0,2015.0,2.56,167187500.0,43,43
1140,NEE,31-12-2012,2122000000.0,-286000000,352000000,12,-4565000000,5536000000.0,4.0,329000000.0,1000000,4000000.0,8276000000.0,59.0,0,9074000000,1777000000,3641000000,2603000000,0,13000000,49413000000.0,0.0,42,5980000000.0,692000000,0.0,1038000000,1073000000,-4395000000.0,34000000,23177000000.0,1896000000.0,0,0,5079000000,-48000000,3992000000.0,4888000000.0,-8928000000.0,1911000000,494000000,1911000000,1911000000,2453000000,0,3276000000,23,7893000000.0,1382000000,2145000000.0,-255000000,-242000000,32000000,7241000000.0,61000000,1518000000,18,16,13,47.0,0,10783000000.0,1055000000,1186000000,4612000000.0,0.0,64439000000.0,5237000000.0,8879000000,16068000000.0,48371000000.0,64439000000.0,14256000000.0,0.0,2012.0,4.59,416339869.3,80,30
